window_id,composition,semantic_attack_family,sender,is_kinematic_attacker,is_semantic_attacker,decision,contributors,b3_label,mbd_evidence
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,Replay check: Identical payload matches past report from sender '6627'.
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,CAUTION,"B1,B2,CP,B3",BENIGN,Replay check: Identical payload matches past report from sender '6627'.
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6627,False,True,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6759,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00051,semantic_only,goal_manipulation,6663,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00052,semantic_only,authority_override,7167,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00052,semantic_only,authority_override,7161,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00052,semantic_only,authority_override,7149,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,No history yet; baseline assumed valid.
mix-00052,semantic_only,authority_override,7167,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00052,semantic_only,authority_override,7161,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00052,semantic_only,authority_override,7149,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00052,semantic_only,authority_override,7167,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00052,semantic_only,authority_override,7161,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00052,semantic_only,authority_override,7149,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,No history yet; baseline assumed valid.
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,Constant Position check: Vehicle reports movement (avg speed 17.00 km/h) but displacement is only 0.11m over 1000.00s.
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,Constant Position check: Vehicle reports movement (avg speed 11.50 km/h) but displacement is only 0.13m over 2000.00s.
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,Constant Position check: Vehicle reports movement (avg speed 8.33 km/h) but displacement is only 0.17m over 3000.00s.
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,Constant Position check: Vehicle reports movement (avg speed 6.50 km/h) but displacement is only 0.17m over 4000.00s.
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,Constant Position check: Vehicle reports movement (avg speed 5.20 km/h) but displacement is only 0.17m over 5000.00s.
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 182.0 km/h (limit: [0, 180.0])"
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 260.0 km/h (limit: [0, 180.0])"
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,Constant Position check: Vehicle reports movement (avg speed 30.60 km/h) but displacement is only 0.93m over 5000.00s.
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,Constant Position check: Vehicle reports movement (avg speed 11.60 km/h) but displacement is only 0.36m over 4999.99s.
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 298.0 km/h (limit: [0, 180.0])"
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,"Speed out of bounds: 250.0 km/h (limit: [0, 180.0])"
mix-00053,semantic_only,instruction_injection,9867,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9885,False,True,REJECT,"B1,B2,CP,B3",MALICIOUS,
mix-00053,semantic_only,instruction_injection,9861,False,False,CAUTION,"B1,B2,CP,B3",BENIGN,
mix-00053,semantic_only,instruction_injection,9867,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,
mix-00054,clean,,9477,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00054,clean,,9483,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
mix-00054,clean,,9465,False,False,ACCEPT,"B1,B2,CP,B3",BENIGN,No history yet; baseline assumed valid.
