window_id,attack_family,injection_strategy,sender,is_attacker_sender,decision,trust_score,contributors,cp_num_reports,cp_confidence
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.4665702124742762,"B1,B2,CP,B3",10,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,CAUTION,0.505183084836413,"B1,B2,CP,B3",11,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,CAUTION,0.950610208884529,"B1,B2,CP,B3",12,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,ACCEPT,0.9901291268460114,"B1,B2,CP,B3",13,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.4694361885272069,"B1,B2,CP,B3",14,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,CAUTION,0.5394761101196346,"B1,B2,CP,B3",15,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,CAUTION,0.949269231800128,"B1,B2,CP,B3",16,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,CAUTION,0.9413472517290443,"B1,B2,CP,B3",17,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.5088726745943595,"B1,B2,CP,B3",18,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,CAUTION,0.5875420118130017,"B1,B2,CP,B3",19,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,CAUTION,0.9481906094599439,"B1,B2,CP,B3",20,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,CAUTION,0.9470072793982108,"B1,B2,CP,B3",21,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.5481162952914199,"B1,B2,CP,B3",22,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,CAUTION,0.6298137635194425,"B1,B2,CP,B3",23,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,CAUTION,0.9470425694507965,"B1,B2,CP,B3",24,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,CAUTION,0.947002274178601,"B1,B2,CP,B3",25,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.5433355260393645,"B1,B2,CP,B3",26,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,CAUTION,0.6313956162522443,"B1,B2,CP,B3",27,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,CAUTION,0.9469202444879743,"B1,B2,CP,B3",28,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,CAUTION,0.9468353569171138,"B1,B2,CP,B3",29,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.5516194601131048,"B1,B2,CP,B3",30,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,CAUTION,0.62923215247047,"B1,B2,CP,B3",31,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,CAUTION,0.9465594166986777,"B1,B2,CP,B3",32,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,CAUTION,0.9468392759038289,"B1,B2,CP,B3",33,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.5477368712036106,"B1,B2,CP,B3",34,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,CAUTION,0.6368221994853211,"B1,B2,CP,B3",35,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,CAUTION,0.9466162104094784,"B1,B2,CP,B3",36,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,CAUTION,0.9466291635440286,"B1,B2,CP,B3",37,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.547654652052668,"B1,B2,CP,B3",38,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,CAUTION,0.6400690144948004,"B1,B2,CP,B3",39,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,ACCEPT,0.9976225673260052,"B1,B2,CP,B3",40,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,ACCEPT,0.9977915804720512,"B1,B2,CP,B3",41,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.6227603756727347,"B1,B2,CP,B3",42,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,CAUTION,0.5622264575652596,"B1,B2,CP,B3",43,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,ACCEPT,0.9977636638991031,"B1,B2,CP,B3",44,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,ACCEPT,0.9872684800603174,"B1,B2,CP,B3",45,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.6238860555587444,"B1,B2,CP,B3",46,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,CAUTION,0.610470490465386,"B1,B2,CP,B3",47,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,ACCEPT,0.9978948927740292,"B1,B2,CP,B3",48,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,CAUTION,0.7417733029677728,"B1,B2,CP,B3",49,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,REJECT,0.3018052463764365,"B1,B2,CP,B3",50,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,REJECT,0.31459200937945453,"B1,B2,CP,B3",51,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,CAUTION,0.7420013651174234,"B1,B2,CP,B3",52,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6759,False,ACCEPT,0.9977868939466352,"B1,B2,CP,B3",53,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6747,True,CAUTION,0.6046164773426224,"B1,B2,CP,B3",54,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6645,True,REJECT,0.39555532336376503,"B1,B2,CP,B3",55,1.0
stbv2-00062,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,6741,False,ACCEPT,0.9975376255446128,"B1,B2,CP,B3",56,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8565,False,ACCEPT,0.9776883178949356,"B1,B2,CP,B3",1,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8439,False,ACCEPT,0.9786545836925507,"B1,B2,CP,B3",2,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8553,True,CAUTION,0.4239286092917125,"B1,B2,CP,B3",3,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8565,False,CAUTION,0.9512434744675482,"B1,B2,CP,B3",4,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8439,False,CAUTION,0.9521550608295263,"B1,B2,CP,B3",5,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8553,True,REJECT,0.31668204619071183,"B1,B2,CP,B3",6,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8565,False,CAUTION,0.9498924989081644,"B1,B2,CP,B3",7,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8439,False,CAUTION,0.9506588602712622,"B1,B2,CP,B3",8,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8553,True,REJECT,0.3386058196488061,"B1,B2,CP,B3",9,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8565,False,ACCEPT,0.9900237929471184,"B1,B2,CP,B3",10,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8439,False,CAUTION,0.9498936946338588,"B1,B2,CP,B3",11,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8553,True,REJECT,0.3565590558332262,"B1,B2,CP,B3",12,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8565,False,ACCEPT,0.9935320079586206,"B1,B2,CP,B3",13,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8439,False,CAUTION,0.9479542669338731,"B1,B2,CP,B3",14,1.0
stbv2-00063,priority_manipulation,single_attacker_in_window,8553,True,REJECT,0.37932977082265285,"B1,B2,CP,B3",15,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9779100668430328,"B1,B2,CP,B3",1,1.0
stbv2-00064,benign_control,none,6261,False,ACCEPT,0.9787162744998932,"B1,B2,CP,B3",2,1.0
stbv2-00064,benign_control,none,6267,False,ACCEPT,0.9790409880876542,"B1,B2,CP,B3",3,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9818238000484065,"B1,B2,CP,B3",4,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9528355388415181,"B1,B2,CP,B3",5,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9515356260838101,"B1,B2,CP,B3",6,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9859177971999163,"B1,B2,CP,B3",7,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9508093842112469,"B1,B2,CP,B3",8,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9500911974585651,"B1,B2,CP,B3",9,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9893996425999046,"B1,B2,CP,B3",10,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9488083667925067,"B1,B2,CP,B3",11,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9488415918134683,"B1,B2,CP,B3",12,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9932355935567534,"B1,B2,CP,B3",13,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9486559187497632,"B1,B2,CP,B3",14,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9477499629346208,"B1,B2,CP,B3",15,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9967750038033569,"B1,B2,CP,B3",16,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9471810131104207,"B1,B2,CP,B3",17,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9469686852968772,"B1,B2,CP,B3",18,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9970807882104518,"B1,B2,CP,B3",19,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9468342147755938,"B1,B2,CP,B3",20,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9466399082761484,"B1,B2,CP,B3",21,1.0
stbv2-00064,benign_control,none,6279,False,CAUTION,0.9470296434877375,"B1,B2,CP,B3",22,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.7457955310759026,"B1,B2,CP,B3",23,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.7451673239337854,"B1,B2,CP,B3",24,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.997313321604758,"B1,B2,CP,B3",25,1.0
stbv2-00064,benign_control,none,6261,False,ACCEPT,0.997233693099511,"B1,B2,CP,B3",26,1.0
stbv2-00064,benign_control,none,6267,False,ACCEPT,0.997092889760174,"B1,B2,CP,B3",27,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.997710134226458,"B1,B2,CP,B3",28,1.0
stbv2-00064,benign_control,none,6261,False,ACCEPT,0.9977650802996932,"B1,B2,CP,B3",29,1.0
stbv2-00064,benign_control,none,6267,False,ACCEPT,0.9977951844292843,"B1,B2,CP,B3",30,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9978018836304682,"B1,B2,CP,B3",31,1.0
stbv2-00064,benign_control,none,6261,False,ACCEPT,0.9978236906892886,"B1,B2,CP,B3",32,1.0
stbv2-00064,benign_control,none,6267,False,ACCEPT,0.9978397685865033,"B1,B2,CP,B3",33,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.997972276057936,"B1,B2,CP,B3",34,1.0
stbv2-00064,benign_control,none,6261,False,ACCEPT,0.9980156318038752,"B1,B2,CP,B3",35,1.0
stbv2-00064,benign_control,none,6267,False,ACCEPT,0.9980180557253585,"B1,B2,CP,B3",36,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.997981698164732,"B1,B2,CP,B3",37,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9467263698865118,"B1,B2,CP,B3",38,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9465146894315358,"B1,B2,CP,B3",39,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9981484533812816,"B1,B2,CP,B3",40,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9467684575126766,"B1,B2,CP,B3",41,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9467209610509324,"B1,B2,CP,B3",42,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9982005789457706,"B1,B2,CP,B3",43,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9465951953907338,"B1,B2,CP,B3",44,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9466380541369714,"B1,B2,CP,B3",45,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9983754270153502,"B1,B2,CP,B3",46,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9467051344491442,"B1,B2,CP,B3",47,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9468577206633424,"B1,B2,CP,B3",48,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9983974653642756,"B1,B2,CP,B3",49,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9465601948354836,"B1,B2,CP,B3",50,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9465925150031886,"B1,B2,CP,B3",51,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9984742417675958,"B1,B2,CP,B3",52,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9466851426645058,"B1,B2,CP,B3",53,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9463901922602019,"B1,B2,CP,B3",54,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9985958240411813,"B1,B2,CP,B3",55,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9467351123983522,"B1,B2,CP,B3",56,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9465202922943267,"B1,B2,CP,B3",57,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9986544610237702,"B1,B2,CP,B3",58,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9464597862945484,"B1,B2,CP,B3",59,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9463175019096947,"B1,B2,CP,B3",60,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.998730244837132,"B1,B2,CP,B3",61,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9464231503086756,"B1,B2,CP,B3",62,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9463018529655778,"B1,B2,CP,B3",63,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9988151574487452,"B1,B2,CP,B3",64,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9467021433551139,"B1,B2,CP,B3",65,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9465473778334406,"B1,B2,CP,B3",66,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9988248286212908,"B1,B2,CP,B3",67,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9465235538398595,"B1,B2,CP,B3",68,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9463320438989382,"B1,B2,CP,B3",69,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.998915669578789,"B1,B2,CP,B3",70,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9464968505579978,"B1,B2,CP,B3",71,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9463157494282585,"B1,B2,CP,B3",72,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9990131801400812,"B1,B2,CP,B3",73,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9465262754868986,"B1,B2,CP,B3",74,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.946335649955526,"B1,B2,CP,B3",75,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9990305713247911,"B1,B2,CP,B3",76,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9463842506560136,"B1,B2,CP,B3",77,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9461584884989137,"B1,B2,CP,B3",78,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9990816595727103,"B1,B2,CP,B3",79,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9462038102578292,"B1,B2,CP,B3",80,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9460824591403305,"B1,B2,CP,B3",81,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991591643541098,"B1,B2,CP,B3",82,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9459804959294499,"B1,B2,CP,B3",83,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9461209298188301,"B1,B2,CP,B3",84,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991724664514672,"B1,B2,CP,B3",85,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9463836545957254,"B1,B2,CP,B3",86,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9462315767982771,"B1,B2,CP,B3",87,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991571611166,"B1,B2,CP,B3",88,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9463451605582437,"B1,B2,CP,B3",89,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9462512344157299,"B1,B2,CP,B3",90,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991728579998017,"B1,B2,CP,B3",91,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9462254411231678,"B1,B2,CP,B3",92,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9461745455762148,"B1,B2,CP,B3",93,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991954515377681,"B1,B2,CP,B3",94,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9461637642094891,"B1,B2,CP,B3",95,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9460778377122481,"B1,B2,CP,B3",96,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.999157392779986,"B1,B2,CP,B3",97,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9462917327663303,"B1,B2,CP,B3",98,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.946052136948526,"B1,B2,CP,B3",99,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991850725809733,"B1,B2,CP,B3",100,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9463593326970141,"B1,B2,CP,B3",101,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9462837260935506,"B1,B2,CP,B3",102,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991611381371817,"B1,B2,CP,B3",103,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9461078744476834,"B1,B2,CP,B3",104,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9462872621007364,"B1,B2,CP,B3",105,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991612390677135,"B1,B2,CP,B3",106,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9462147019214829,"B1,B2,CP,B3",107,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.946072295351863,"B1,B2,CP,B3",108,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991625471909841,"B1,B2,CP,B3",109,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9460383700626493,"B1,B2,CP,B3",110,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.946065007827282,"B1,B2,CP,B3",111,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991599222024281,"B1,B2,CP,B3",112,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9464605463641087,"B1,B2,CP,B3",113,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9461692128697833,"B1,B2,CP,B3",114,1.0
stbv2-00064,benign_control,none,6279,False,ACCEPT,0.9991549001137415,"B1,B2,CP,B3",115,1.0
stbv2-00064,benign_control,none,6261,False,CAUTION,0.9462792999354999,"B1,B2,CP,B3",116,1.0
stbv2-00064,benign_control,none,6267,False,CAUTION,0.9461328010144036,"B1,B2,CP,B3",117,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7977,True,CAUTION,0.46242225249608365,"B1,B2,CP,B3",1,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8001,True,CAUTION,0.4385527777671815,"B1,B2,CP,B3",2,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7989,True,REJECT,0.38448502699534104,"B1,B2,CP,B3",3,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7977,True,REJECT,0.38854010351471513,"B1,B2,CP,B3",4,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8001,True,CAUTION,0.41505978700924995,"B1,B2,CP,B3",5,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7989,True,CAUTION,0.41550389456804276,"B1,B2,CP,B3",6,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7977,True,CAUTION,0.41442890041435554,"B1,B2,CP,B3",7,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8001,True,CAUTION,0.4551177652101831,"B1,B2,CP,B3",8,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7989,True,CAUTION,0.45223954934307875,"B1,B2,CP,B3",9,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7977,True,CAUTION,0.45362491183110965,"B1,B2,CP,B3",10,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8001,True,CAUTION,0.4941850186149168,"B1,B2,CP,B3",11,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7989,True,CAUTION,0.48091937100439164,"B1,B2,CP,B3",12,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7977,True,CAUTION,0.5158422733814082,"B1,B2,CP,B3",13,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8001,True,CAUTION,0.5276102059582954,"B1,B2,CP,B3",14,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7989,True,CAUTION,0.5231279153105812,"B1,B2,CP,B3",15,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7977,True,CAUTION,0.5467885229488287,"B1,B2,CP,B3",16,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8001,True,CAUTION,0.5781660953532346,"B1,B2,CP,B3",17,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7989,True,CAUTION,0.5670816350250005,"B1,B2,CP,B3",18,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7977,True,CAUTION,0.549112204350722,"B1,B2,CP,B3",19,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8001,True,CAUTION,0.5774025790659094,"B1,B2,CP,B3",20,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7989,True,CAUTION,0.5827184896717448,"B1,B2,CP,B3",21,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7977,True,CAUTION,0.5605404363223874,"B1,B2,CP,B3",22,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8001,True,CAUTION,0.5798265587569873,"B1,B2,CP,B3",23,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7989,True,CAUTION,0.579149842751382,"B1,B2,CP,B3",24,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7977,True,CAUTION,0.5682159983460247,"B1,B2,CP,B3",25,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,8001,True,CAUTION,0.5807230178348277,"B1,B2,CP,B3",26,1.0
stbv2-00065,collaborative_semantic_agreement,multi_source_collaborative_or_contradictory,7989,True,CAUTION,0.5861172556335813,"B1,B2,CP,B3",27,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9963,False,ACCEPT,0.9777748835086822,"B1,B2,CP,B3",1,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9969,False,ACCEPT,0.9785908061265945,"B1,B2,CP,B3",2,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9993,True,ACCEPT,0.9805297696590424,"B1,B2,CP,B3",3,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9963,False,CAUTION,0.9512404116310341,"B1,B2,CP,B3",4,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9969,False,ACCEPT,0.9819147833660169,"B1,B2,CP,B3",5,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9993,True,CAUTION,0.8632935350160235,"B1,B2,CP,B3",6,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9963,False,CAUTION,0.9500501502500424,"B1,B2,CP,B3",7,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9969,False,ACCEPT,0.9858099857523702,"B1,B2,CP,B3",8,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9993,True,CAUTION,0.8464652923104459,"B1,B2,CP,B3",9,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9963,False,CAUTION,0.9491031341283165,"B1,B2,CP,B3",10,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9969,False,CAUTION,0.9487949575809286,"B1,B2,CP,B3",11,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9993,True,CAUTION,0.8302999296970208,"B1,B2,CP,B3",12,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9963,False,CAUTION,0.9477477064341673,"B1,B2,CP,B3",13,1.0
stbv2-00066,context_poisoning,single_attacker_in_window,9969,False,CAUTION,0.9475961386786254,"B1,B2,CP,B3",14,1.0
